CustomerID,TouchpointOrder,Channel,Timestamp,Converted,Revenue
808622,2,SEO,2025-05-26 00:00,N,0
805762,1,SEO,2025-03-10 00:00,Y,132.88
804365,1,Email,2024-07-06 00:00,Y,132.18
806805,4,Email,2025-06-17 00:00,Y,113.87
803899,1,Paid Social,2025-01-06 00:00,Y,147.86
805569,1,Paid Search,2025-08-27 00:00,N,0
801473,1,SEO,2024-10-18 00:00,Y,75.17
803178,5,Paid Search,2024-10-23 00:00,Y,73.93
803704,1,Paid Search,2024-08-30 00:00,Y,150.85
803997,3,Paid Social,2024-04-15 00:00,N,0
806819,3,Paid Social,2025-03-04 00:00,N,0
805551,3,Email,2025-05-08 00:00,Y,199.81
800107,2,Email,2024-04-23 00:00,N,0
807472,1,Email,2024-08-05 00:00,Y,79.54
801575,2,Email,2024-02-26 00:00,N,0
802131,4,Paid Social,2025-01-13 00:00,Y,99.64
806185,1,SEO,2024-10-22 00:00,Y,67.62
808652,2,Email,2025-07-29 00:00,N,0
806622,1,Paid Social,2025-03-02 00:00,Y,215.98
800205,1,SEO,2024-12-19 00:00,N,0
802918,1,SEO,2025-07-06 00:00,Y,161.3
801974,1,SEO,2025-09-22 00:00,Y,114.4
807165,3,SEO,2024-02-20 00:00,N,0
804215,1,SEO,2025-03-01 00:00,Y,124.85
806358,3,Email,2024-09-24 00:00,N,0
800189,1,Paid Social,2025-05-11 00:00,Y,40.19
803147,5,Paid Search,2024-05-28 00:00,N,0
804736,3,Email,2025-04-01 00:00,Y,146.67
808891,2,Paid Search,2024-07-19 00:00,Y,158.26
806675,2,Paid Social,2025-09-11 00:00,Y,194.54
800520,1,Paid Social,2024-12-23 00:00,Y,139.21
801016,3,SEO,2024-12-22 00:00,N,0
804159,2,Paid Social,2024-03-06 00:00,Y,104.68
805021,1,Email,2024-07-10 00:00,Y,201.09
801714,4,Paid Search,2025-05-11 00:00,Y,192.9
808466,1,SEO,2024-08-29 00:00,Y,151.2
807707,1,SEO,2025-03-26 00:00,N,0
806293,1,Paid Social,2025-08-20 00:00,N,0
806731,4,Paid Search,2025-02-07 00:00,Y,140.14
803301,2,Email,2024-04-04 00:00,N,0
801321,2,Paid Search,2024-03-18 00:00,N,0
806257,4,Email,2025-04-18 00:00,N,0
804628,3,Email,2025-04-13 00:00,N,0
807224,1,Paid Social,2025-06-17 00:00,N,0
801262,2,SEO,2024-07-22 00:00,Y,196.13
803010,4,Email,2024-09-30 00:00,Y,35.99
801130,1,SEO,2024-03-09 00:00,Y,135.14
801955,3,Email,2024-07-20 00:00,Y,78.71
803817,2,Email,2025-04-26 00:00,Y,38.96
806792,1,SEO,2025-10-02 00:00,N,0
807388,3,Paid Social,2024-02-21 00:00,Y,203.91
807096,1,SEO,2024-10-07 00:00,Y,52.96
804873,2,Paid Social,2025-01-03 00:00,Y,190.99
807741,2,SEO,2024-06-23 00:00,Y,185.38
805220,3,Paid Search,2025-01-07 00:00,N,0
808583,3,Paid Social,2024-06-03 00:00,Y,125.93
806287,1,SEO,2025-05-02 00:00,N,0
808973,2,Paid Search,2024-05-28 00:00,Y,49.49
808033,2,Paid Search,2024-02-15 00:00,Y,207.09
806275,2,Paid Social,2024-07-23 00:00,Y,113.44
805241,4,SEO,2025-01-05 00:00,Y,136.69
802731,2,Email,2024-01-13 00:00,N,0
801864,1,Paid Search,2024-03-22 00:00,Y,89.63
802820,3,SEO,2024-11-26 00:00,Y,211.95
807738,2,Paid Search,2025-01-10 00:00,Y,99.95
803129,4,Email,2024-10-02 00:00,Y,196.77
801977,3,Paid Search,2025-02-20 00:00,Y,181.84
805350,1,SEO,2024-02-22 00:00,Y,119.04
805508,1,SEO,2024-05-12 00:00,Y,120.91
800834,3,Email,2024-05-08 00:00,Y,178.47
804483,1,Email,2025-07-06 00:00,Y,123.93
803475,1,SEO,2024-10-11 00:00,Y,102.01
801872,4,Paid Search,2024-02-05 00:00,Y,167.62
800921,3,SEO,2024-10-14 00:00,N,0
801657,4,Email,2024-08-19 00:00,Y,183.46
802349,1,SEO,2025-08-12 00:00,Y,66.43
806514,2,Paid Social,2025-10-06 00:00,N,0
800444,5,SEO,2025-02-22 00:00,N,0
803677,1,SEO,2024-08-16 00:00,Y,190.12
800051,2,SEO,2025-03-27 00:00,Y,75.58
804222,1,SEO,2024-09-01 00:00,Y,154.84
806195,3,Email,2024-11-19 00:00,Y,152.93
805276,2,Paid Search,2024-05-28 00:00,N,0
801722,5,Email,2024-04-02 00:00,Y,145.4
803806,1,Email,2025-04-02 00:00,N,0
802032,4,Email,2024-10-17 00:00,Y,38.62
803922,1,Email,2024-06-02 00:00,Y,134.6
801583,2,Email,2025-01-29 00:00,Y,127.54
807456,4,Paid Social,2025-07-12 00:00,N,0
804748,1,Paid Social,2025-05-25 00:00,N,0
804207,1,Paid Social,2025-07-30 00:00,Y,106.64
807704,3,Paid Social,2025-06-17 00:00,Y,197.96
800419,4,Paid Search,2024-10-18 00:00,N,0
801839,2,SEO,2025-04-29 00:00,Y,46.02
805077,3,Paid Social,2025-08-31 00:00,Y,210.79
807073,2,Email,2025-10-08 00:00,N,0
803552,3,Email,2025-08-13 00:00,Y,106.15
800935,3,SEO,2025-07-14 00:00,N,0
803724,2,SEO,2024-10-06 00:00,Y,165.73
802305,2,Paid Social,2025-01-02 00:00,Y,141.39
804815,3,Paid Search,2024-05-25 00:00,Y,179.48
802103,2,SEO,2024-03-19 00:00,Y,38.41
803549,1,SEO,2025-06-25 00:00,Y,137.71
802529,3,Paid Social,2025-03-22 00:00,Y,89.03
802406,2,Email,2025-02-26 00:00,Y,49.91
803583,3,SEO,2024-09-25 00:00,N,0
804809,2,Paid Search,2025-10-07 00:00,Y,178.95
808392,2,Paid Search,2024-01-16 00:00,N,0
806291,3,SEO,2024-06-15 00:00,N,0
800831,1,Email,2024-07-06 00:00,Y,154.73
801585,1,Paid Social,2025-06-19 00:00,Y,182.51
804072,3,SEO,2025-05-15 00:00,N,0
802839,2,Email,2024-06-04 00:00,Y,117.42
805008,1,Paid Search,2025-06-30 00:00,Y,126.17
806060,4,Paid Search,2025-10-02 00:00,Y,151.06
803034,4,Email,2024-05-10 00:00,N,0
801091,1,SEO,2025-09-28 00:00,N,0
806685,2,Paid Social,2024-07-29 00:00,N,0
806059,4,Email,2025-08-21 00:00,Y,79.3
805739,1,Paid Search,2024-03-02 00:00,N,0
802318,1,SEO,2024-06-27 00:00,N,0
800513,5,Paid Search,2025-09-04 00:00,Y,101.33
806162,2,Email,2024-01-31 00:00,N,0
806165,1,Email,2025-08-25 00:00,N,0
800633,4,SEO,2024-11-18 00:00,Y,175.14
800758,2,Paid Social,2024-05-16 00:00,Y,88.38
806767,1,Paid Social,2025-08-24 00:00,Y,161.94
808657,2,SEO,2025-01-20 00:00,N,0
807059,1,SEO,2024-07-23 00:00,N,0
801060,3,Paid Search,2024-02-01 00:00,N,0
804445,1,SEO,2024-08-23 00:00,Y,148.46
806047,1,Paid Search,2025-01-21 00:00,Y,95.11
802074,1,Paid Social,2025-02-06 00:00,N,0
807406,4,Email,2025-07-20 00:00,N,0
805792,2,SEO,2024-07-25 00:00,N,0
801929,1,SEO,2025-03-18 00:00,N,0
802018,1,Paid Social,2025-07-22 00:00,Y,131.56
803282,1,SEO,2024-11-22 00:00,Y,94.13
800394,2,SEO,2024-03-17 00:00,N,0
806320,2,SEO,2025-04-25 00:00,Y,203.83
801204,2,SEO,2025-05-25 00:00,Y,161.04
801581,2,Email,2024-11-14 00:00,N,0
803904,1,Paid Social,2024-05-07 00:00,Y,187.63
800279,2,SEO,2024-05-25 00:00,N,0
806124,2,SEO,2025-03-01 00:00,N,0
803409,1,Paid Social,2024-02-16 00:00,Y,179.2
805645,3,Email,2025-10-16 00:00,N,0
804173,1,Paid Search,2024-01-28 00:00,Y,81.87
800575,1,Paid Search,2025-01-06 00:00,Y,45.05
806551,3,Email,2025-03-25 00:00,N,0
805251,2,Paid Social,2025-09-06 00:00,N,0
802256,1,Paid Social,2024-02-15 00:00,Y,206.95
804874,2,Email,2025-01-18 00:00,Y,74.47
802919,1,SEO,2024-05-07 00:00,Y,61.02
808977,3,Paid Social,2024-06-26 00:00,N,0
805584,2,Paid Social,2025-06-01 00:00,Y,204.2
801756,2,Paid Social,2024-03-07 00:00,N,0
808232,2,Paid Social,2025-04-01 00:00,N,0
800437,3,Email,2024-11-03 00:00,N,0
803399,3,Paid Search,2025-02-19 00:00,Y,168.72
807643,3,Email,2024-09-16 00:00,N,0
806889,3,Email,2024-04-08 00:00,Y,103.44
808563,1,Paid Social,2025-05-07 00:00,N,0
800038,1,SEO,2025-06-18 00:00,Y,165.73
807467,1,Email,2024-03-15 00:00,N,0
800421,4,Paid Search,2025-04-14 00:00,Y,146.42
803654,4,Paid Search,2025-05-16 00:00,N,0
802196,2,Email,2024-10-24 00:00,N,0
802287,2,Paid Search,2025-10-03 00:00,Y,163.23
803816,3,Email,2024-10-09 00:00,N,0
807152,1,Paid Social,2024-10-29 00:00,N,0
807895,1,SEO,2024-01-29 00:00,Y,105.7
803025,1,Paid Social,2024-11-12 00:00,N,0
804781,2,Email,2024-11-11 00:00,N,0
804530,3,SEO,2025-01-13 00:00,Y,140.28
800997,3,Paid Social,2025-06-24 00:00,N,0
801249,2,SEO,2025-03-31 00:00,N,0
801513,1,Paid Search,2024-03-17 00:00,N,0
803744,2,Paid Search,2024-10-04 00:00,N,0
802574,3,Paid Social,2024-10-05 00:00,Y,41.54
800980,2,Paid Social,2024-01-27 00:00,N,0
806177,1,SEO,2024-04-17 00:00,Y,194.75
801188,1,Paid Social,2024-01-11 00:00,N,0
801367,1,SEO,2024-05-23 00:00,N,0
806846,1,SEO,2024-11-23 00:00,Y,126.15
805182,1,Paid Search,2024-04-04 00:00,Y,206.57
802618,1,SEO,2024-11-02 00:00,Y,82.55
804145,1,SEO,2025-08-28 00:00,Y,217.75
803683,1,Paid Social,2025-09-10 00:00,N,0
806201,1,SEO,2025-04-09 00:00,Y,133.98
803040,5,Paid Search,2024-01-20 00:00,N,0
803431,1,Email,2025-04-11 00:00,N,0
806332,2,Paid Search,2024-12-05 00:00,N,0
808046,2,Paid Social,2024-05-10 00:00,N,0
802221,4,Paid Social,2024-07-12 00:00,Y,168.94
804706,1,Paid Social,2025-07-19 00:00,Y,131.46
805739,3,Email,2024-03-04 00:00,N,0
807001,1,Paid Social,2024-05-23 00:00,Y,105.43
808704,3,Paid Social,2025-03-20 00:00,Y,162.18
805943,5,Paid Social,2024-10-24 00:00,N,0
802893,2,SEO,2025-06-21 00:00,Y,76.84
801491,2,Email,2024-05-17 00:00,Y,175.62
802791,1,SEO,2024-05-03 00:00,N,0
801018,1,Paid Social,2025-04-20 00:00,Y,156.79
806302,2,SEO,2025-01-08 00:00,Y,144.85
804053,1,Paid Social,2025-01-12 00:00,Y,45.28
807469,2,Paid Search,2025-09-30 00:00,N,0
801512,3,Paid Search,2025-10-23 00:00,N,0
805772,1,Paid Search,2024-02-07 00:00,N,0
804131,1,Paid Search,2024-06-11 00:00,Y,61.64
804576,2,Paid Social,2024-01-20 00:00,Y,80.45
806883,1,SEO,2024-11-28 00:00,Y,48.73
808738,1,SEO,2024-12-27 00:00,N,0
801134,3,SEO,2025-04-23 00:00,N,0
802302,3,SEO,2024-08-23 00:00,N,0
800236,2,SEO,2025-07-04 00:00,N,0
805675,3,SEO,2024-11-01 00:00,Y,74.52
803900,1,SEO,2024-06-11 00:00,N,0
803730,2,Email,2024-03-11 00:00,N,0
800698,1,Email,2024-11-23 00:00,Y,145.63
808029,2,Email,2024-06-02 00:00,Y,182.37
800169,3,Email,2025-04-04 00:00,Y,210.84
801372,4,Paid Social,2025-04-26 00:00,N,0
806364,2,Email,2024-10-12 00:00,Y,143.28
807007,2,SEO,2025-07-25 00:00,N,0
804043,3,Paid Social,2025-08-06 00:00,Y,70.05
803007,2,SEO,2024-12-18 00:00,Y,174.54
803425,1,Paid Social,2024-05-07 00:00,Y,64.93
808303,3,Paid Search,2024-02-29 00:00,Y,126.63
801361,4,Paid Search,2024-10-08 00:00,Y,64.31
801162,2,Email,2025-02-04 00:00,N,0
801471,2,Paid Search,2024-04-09 00:00,Y,171.87
808691,3,Paid Search,2024-11-13 00:00,N,0
802821,2,Email,2024-02-03 00:00,N,0
800410,1,Paid Social,2025-01-05 00:00,Y,194.39
807004,3,SEO,2025-08-15 00:00,Y,197.98
806941,2,Paid Social,2025-04-28 00:00,N,0
801462,1,Email,2024-04-15 00:00,Y,37.09
805687,2,Paid Search,2025-08-29 00:00,Y,139.71
801553,1,Paid Social,2024-01-16 00:00,Y,180.2
805062,3,Paid Search,2025-02-28 00:00,Y,64.85
800778,1,Paid Social,2025-06-04 00:00,N,0
803337,1,SEO,2025-04-24 00:00,Y,59.13
803328,1,SEO,2025-07-30 00:00,N,0
804325,4,Email,2025-04-12 00:00,Y,49.64
802857,2,SEO,2025-05-11 00:00,Y,113.32
803282,3,Email,2024-11-24 00:00,Y,94.13
806523,2,Email,2024-09-25 00:00,Y,124.79
806751,2,SEO,2025-01-21 00:00,Y,39.31
806434,4,Paid Social,2025-02-07 00:00,N,0
803276,3,Email,2025-05-14 00:00,Y,173.37
803300,2,Paid Search,2024-07-06 00:00,N,0
804958,1,Paid Social,2025-03-16 00:00,N,0
808890,2,SEO,2024-08-03 00:00,Y,101.79
802528,2,Paid Search,2024-04-20 00:00,Y,43.36
806383,5,Email,2025-10-17 00:00,Y,205.17
802339,2,Paid Social,2024-03-02 00:00,Y,48.89
806072,2,Paid Social,2025-10-11 00:00,N,0
805683,2,Email,2024-07-28 00:00,Y,216.95
808746,1,Paid Social,2024-09-02 00:00,N,0
804964,1,Paid Search,2024-04-13 00:00,N,0
808135,4,Email,2024-04-18 00:00,Y,130.88
801229,2,Email,2025-02-25 00:00,Y,115.74
808313,1,SEO,2024-09-04 00:00,N,0
805826,3,Paid Search,2025-05-25 00:00,N,0
803129,2,SEO,2024-10-02 00:00,Y,196.77
807840,1,Paid Social,2025-02-28 00:00,N,0
801573,1,Email,2025-04-07 00:00,Y,154.75
805603,3,Paid Search,2024-08-06 00:00,N,0
804489,3,Paid Search,2024-02-13 00:00,Y,65.47
808905,1,SEO,2025-01-01 00:00,Y,59.86
806087,2,Email,2024-02-08 00:00,Y,216.07
803973,1,Paid Search,2025-06-06 00:00,Y,204.46
807831,2,SEO,2024-12-05 00:00,Y,203.23
800200,1,Paid Social,2025-08-01 00:00,N,0
804660,5,Email,2024-09-07 00:00,Y,157.63
806585,2,SEO,2025-09-12 00:00,Y,130.08
803790,2,Email,2024-04-24 00:00,N,0
806443,1,SEO,2024-01-18 00:00,Y,122.4
807431,2,Email,2025-08-14 00:00,Y,129.52
807227,1,SEO,2024-01-21 00:00,N,0
807648,2,Email,2025-03-01 00:00,Y,123.69
801759,1,SEO,2025-03-08 00:00,Y,155.66
801523,1,Paid Search,2025-02-08 00:00,Y,39.75
805087,3,Paid Social,2024-09-11 00:00,Y,173.63
805269,2,Email,2024-10-29 00:00,N,0
804194,1,Paid Social,2025-05-25 00:00,N,0
805538,1,Email,2024-10-02 00:00,N,0
806441,1,SEO,2025-07-07 00:00,N,0
807270,5,Paid Social,2024-08-19 00:00,Y,204.7
800362,2,SEO,2024-01-19 00:00,Y,204.08
808282,1,SEO,2024-03-27 00:00,Y,191.75
805240,2,Paid Search,2024-07-04 00:00,N,0
807878,2,Paid Search,2025-01-24 00:00,N,0
804167,2,Email,2024-02-23 00:00,Y,48.54
804417,1,SEO,2024-01-05 00:00,Y,61.62
802303,2,Paid Search,2025-06-30 00:00,N,0
804322,2,SEO,2024-01-10 00:00,Y,126.42
801968,3,SEO,2024-11-12 00:00,Y,151.49
802009,1,Email,2025-01-12 00:00,Y,57.47
801398,1,Paid Social,2024-08-02 00:00,Y,35.5
808599,2,Paid Social,2025-04-22 00:00,Y,148.67
803962,4,Email,2024-10-16 00:00,Y,194.2
804509,1,SEO,2024-04-24 00:00,N,0
805354,2,Paid Social,2024-07-02 00:00,Y,77.7
803652,2,SEO,2025-09-29 00:00,N,0
802780,1,SEO,2024-03-29 00:00,N,0
803347,2,SEO,2024-04-30 00:00,N,0
807674,2,SEO,2024-06-12 00:00,Y,134.38
803756,2,Paid Search,2025-06-10 00:00,Y,88.39
803877,1,Paid Search,2024-10-29 00:00,Y,64.86
800104,2,SEO,2024-02-02 00:00,Y,135.36
801441,1,Email,2024-10-31 00:00,N,0
803099,1,SEO,2025-01-26 00:00,Y,78.12
805407,1,SEO,2025-09-28 00:00,Y,84.22
805197,1,SEO,2025-07-24 00:00,Y,186.55
806274,2,Email,2024-08-30 00:00,N,0
808821,3,Paid Search,2025-01-16 00:00,Y,186.51
806466,1,Paid Search,2024-05-19 00:00,Y,37.88
801587,1,Email,2025-01-16 00:00,Y,61.98
807061,2,Paid Search,2025-06-20 00:00,Y,92.38
804287,4,Paid Search,2025-10-23 00:00,Y,52.92
805135,4,Email,2024-11-16 00:00,Y,181.1
803257,2,Email,2025-02-14 00:00,N,0
802236,1,SEO,2025-05-02 00:00,Y,116.62
804808,2,Paid Search,2025-03-16 00:00,Y,106.47
806835,2,Paid Social,2025-10-18 00:00,N,0
804007,3,SEO,2024-06-09 00:00,Y,43.31
801308,1,Paid Social,2025-01-28 00:00,N,0
803891,1,Paid Social,2024-07-03 00:00,Y,194.45
808152,3,SEO,2025-08-29 00:00,Y,78.15
806505,4,Email,2024-05-27 00:00,N,0
804785,5,Email,2024-12-30 00:00,Y,92.89
803880,1,SEO,2024-04-16 00:00,N,0
803899,2,Email,2025-01-07 00:00,Y,147.86
806499,2,Paid Search,2024-02-11 00:00,Y,141.94
800814,2,SEO,2024-12-06 00:00,Y,192.59
801572,1,SEO,2024-10-28 00:00,Y,100.33
805090,1,Email,2024-09-05 00:00,Y,62.65
808654,1,Paid Search,2025-10-15 00:00,N,0
803190,2,SEO,2025-09-12 00:00,N,0
806464,4,Paid Social,2024-11-26 00:00,Y,75.05
802653,1,Paid Search,2024-12-20 00:00,Y,111.05
806471,1,Email,2025-02-26 00:00,Y,218.17
803814,1,SEO,2024-04-19 00:00,Y,182.91
808158,2,SEO,2025-01-01 00:00,Y,42.98
808986,2,Paid Social,2024-02-29 00:00,N,0
802986,2,Email,2024-07-21 00:00,N,0
803393,1,Email,2024-06-29 00:00,N,0
802271,2,Paid Search,2025-01-29 00:00,N,0
807597,1,Email,2025-04-28 00:00,Y,173.66
804145,2,Paid Search,2025-08-31 00:00,Y,217.75
802445,3,Paid Social,2024-01-06 00:00,Y,144.18
804398,2,Email,2025-04-30 00:00,N,0
804792,1,SEO,2024-10-12 00:00,Y,210.56
808953,4,Paid Search,2025-01-18 00:00,Y,117.29
805282,1,SEO,2025-05-31 00:00,Y,167.64
802245,4,Email,2025-10-21 00:00,Y,148.84
808077,3,Paid Search,2025-05-22 00:00,N,0
803649,4,Email,2024-11-16 00:00,Y,177.54
805250,1,Paid Search,2024-01-11 00:00,N,0
801918,5,Email,2024-03-03 00:00,Y,77.17
808364,5,Paid Search,2024-09-02 00:00,N,0
807814,2,Email,2024-10-24 00:00,Y,107.95
804237,1,Email,2024-04-18 00:00,Y,206.26
807342,4,SEO,2025-08-16 00:00,Y,44.89
802469,1,SEO,2024-04-17 00:00,Y,113.26
808985,2,Email,2024-06-08 00:00,Y,71.3
806818,1,Paid Social,2025-06-24 00:00,N,0
802479,1,Paid Social,2025-03-11 00:00,Y,215.87
801748,1,Paid Social,2024-06-04 00:00,N,0
800062,1,Paid Social,2024-06-28 00:00,Y,113.46
800517,1,Paid Social,2025-04-04 00:00,Y,152.41
800635,1,SEO,2024-09-06 00:00,N,0
800273,1,Email,2024-07-04 00:00,N,0
802873,3,Paid Search,2024-02-17 00:00,Y,74.62
800020,1,SEO,2024-04-08 00:00,Y,153.89
805035,1,Paid Social,2025-06-07 00:00,Y,114.21
802615,3,Email,2025-06-21 00:00,N,0
803938,3,Email,2025-05-14 00:00,Y,82.82
803107,1,Paid Social,2024-10-18 00:00,N,0
808759,2,Paid Search,2025-06-13 00:00,N,0
804521,2,Paid Social,2025-10-15 00:00,N,0
806356,3,Paid Search,2024-06-28 00:00,N,0
801965,1,SEO,2025-04-26 00:00,Y,133.21
802718,2,SEO,2024-05-14 00:00,Y,36.25
804914,3,SEO,2024-08-02 00:00,N,0
805800,3,Paid Search,2024-03-08 00:00,Y,79.45
806071,2,Paid Social,2024-09-03 00:00,Y,187.31
807276,1,SEO,2025-07-17 00:00,Y,121.26
804513,4,Email,2024-10-08 00:00,Y,168.5
807711,4,Paid Social,2024-02-22 00:00,N,0
802851,1,SEO,2024-12-31 00:00,Y,184.48
807720,5,Paid Search,2025-02-24 00:00,Y,62.95
805391,1,Paid Search,2024-04-21 00:00,Y,102.57
802799,3,SEO,2025-02-12 00:00,Y,52.89
806791,1,SEO,2025-10-11 00:00,N,0
808171,5,Paid Search,2025-04-04 00:00,Y,217.33
803206,1,Paid Social,2024-05-31 00:00,Y,200.87
807166,2,SEO,2025-03-27 00:00,N,0
802467,1,Paid Social,2025-08-22 00:00,Y,117.95
803999,1,Paid Social,2025-07-22 00:00,Y,218.44
808125,4,Paid Social,2024-08-05 00:00,Y,180.32
803202,1,SEO,2025-03-09 00:00,Y,57.15
807225,2,SEO,2025-10-20 00:00,Y,120.3
800655,2,Email,2025-05-14 00:00,N,0
806118,2,Paid Search,2025-03-05 00:00,N,0
800537,3,Email,2025-01-16 00:00,Y,148.95
804853,1,Email,2024-08-04 00:00,N,0
801640,1,Paid Social,2024-12-21 00:00,Y,81.48
807825,4,Paid Social,2025-09-12 00:00,Y,153.6
800518,1,SEO,2024-10-08 00:00,N,0
806809,2,Paid Search,2024-02-25 00:00,Y,170.37
801263,2,SEO,2025-07-13 00:00,Y,155.47
804461,2,Email,2024-06-01 00:00,Y,209.75
806522,3,SEO,2024-06-23 00:00,N,0
805903,3,Paid Search,2024-11-26 00:00,N,0
808356,1,SEO,2024-08-28 00:00,Y,153.53
801077,1,Email,2025-10-08 00:00,Y,126.45
803354,1,SEO,2024-12-06 00:00,N,0
808915,3,SEO,2024-12-25 00:00,Y,118.58
801486,3,Paid Social,2025-03-28 00:00,Y,67.53
808828,3,Paid Search,2024-08-05 00:00,N,0
804955,2,Email,2025-04-29 00:00,N,0
807770,3,Email,2024-09-12 00:00,Y,66.85
805058,2,SEO,2024-06-25 00:00,Y,188.96
802159,2,Paid Social,2025-05-10 00:00,N,0
806610,1,Paid Search,2024-10-05 00:00,Y,186.16
804178,1,SEO,2024-02-06 00:00,Y,102.43
808829,2,Email,2024-08-21 00:00,Y,208.21
803869,4,Paid Search,2025-02-26 00:00,N,0
800419,5,SEO,2024-10-20 00:00,N,0
806078,1,SEO,2024-09-27 00:00,N,0
802863,1,Email,2024-08-03 00:00,Y,188.34
807076,1,Paid Social,2024-05-02 00:00,Y,115.84
804610,5,Email,2025-08-09 00:00,N,0
802344,1,SEO,2025-10-09 00:00,Y,131.16
803046,1,Paid Social,2025-04-10 00:00,Y,85.38
806926,2,Paid Search,2025-09-29 00:00,N,0
806206,1,Paid Social,2024-07-29 00:00,Y,203.32
802252,4,SEO,2024-07-04 00:00,Y,132.91
806206,2,SEO,2024-08-01 00:00,Y,203.32
806735,1,Paid Social,2025-03-13 00:00,Y,138.57
808255,1,SEO,2025-06-23 00:00,N,0
804282,3,Paid Social,2024-06-29 00:00,Y,149.5
808050,2,SEO,2025-10-19 00:00,Y,134.86
806028,1,Paid Social,2024-05-30 00:00,N,0
800948,3,Paid Search,2025-02-18 00:00,N,0
804253,1,Email,2025-02-11 00:00,N,0
808131,4,Email,2024-04-04 00:00,Y,44.22
805704,2,Paid Search,2025-01-12 00:00,Y,213.18
806764,2,Paid Search,2024-01-06 00:00,Y,192.34
800512,1,Paid Social,2024-07-12 00:00,N,0
804648,1,SEO,2024-05-03 00:00,N,0
805747,2,Email,2024-12-20 00:00,N,0
808283,2,Paid Search,2024-12-08 00:00,N,0
805766,3,SEO,2025-07-01 00:00,Y,124.93
808231,2,SEO,2025-08-10 00:00,Y,146.03
802511,2,SEO,2025-03-21 00:00,Y,131.59
804085,2,Paid Social,2024-08-14 00:00,Y,132.52
807169,2,Email,2025-03-14 00:00,N,0
807587,1,Email,2025-08-21 00:00,Y,90.33
805005,4,Email,2024-05-06 00:00,Y,137.56
801849,2,Paid Search,2024-07-14 00:00,N,0
807376,4,Paid Search,2025-03-26 00:00,Y,95.27
807576,1,Paid Social,2024-02-22 00:00,Y,162.94
801578,3,Paid Social,2024-11-06 00:00,Y,215.79
800519,4,Email,2025-03-02 00:00,N,0
805609,1,Email,2025-09-30 00:00,Y,40.41
802053,3,Paid Search,2025-05-16 00:00,N,0
805925,3,Paid Search,2025-04-26 00:00,Y,106.82
802996,1,SEO,2024-07-02 00:00,Y,106.0
803218,2,Paid Social,2024-02-22 00:00,Y,57.36
805874,1,Paid Social,2025-08-25 00:00,N,0
807337,4,Paid Search,2024-03-23 00:00,Y,84.71
800309,4,Paid Search,2024-06-29 00:00,Y,122.96
804190,2,Email,2024-11-10 00:00,Y,87.23
805597,2,Paid Search,2024-04-08 00:00,Y,181.12
802444,2,Email,2024-07-02 00:00,N,0
802211,2,Paid Search,2025-08-14 00:00,Y,140.04
807562,1,SEO,2025-05-11 00:00,Y,192.84
805543,1,Email,2025-02-26 00:00,N,0
803440,1,Paid Search,2024-10-21 00:00,N,0
802472,2,Email,2024-03-04 00:00,N,0
805868,1,SEO,2024-05-27 00:00,Y,178.61
807424,2,Paid Search,2024-03-20 00:00,N,0
807338,2,Email,2025-07-29 00:00,Y,209.77
808054,1,Email,2024-01-11 00:00,Y,46.81
803219,3,Paid Search,2025-10-09 00:00,Y,80.62
807915,1,Paid Social,2024-07-26 00:00,Y,122.9
808976,1,SEO,2024-01-16 00:00,Y,53.29
800729,2,SEO,2024-03-21 00:00,Y,200.02
805006,3,Paid Search,2025-05-06 00:00,Y,205.29
802374,3,Paid Social,2025-02-25 00:00,Y,103.7
801559,1,Paid Social,2025-05-30 00:00,N,0
805302,3,SEO,2024-01-19 00:00,Y,176.26
803486,1,SEO,2024-06-19 00:00,N,0
805226,1,Paid Social,2025-04-02 00:00,Y,57.95
806281,1,SEO,2024-12-05 00:00,N,0
808164,3,Email,2024-05-26 00:00,N,0
800321,5,Paid Social,2025-03-28 00:00,Y,193.9
805376,2,Email,2024-04-02 00:00,Y,101.25
806484,4,Paid Social,2024-06-18 00:00,Y,161.07
803092,1,Paid Social,2024-03-29 00:00,Y,161.03
808018,1,SEO,2024-03-21 00:00,Y,55.79
800179,3,Email,2025-02-21 00:00,Y,197.33
801036,3,Email,2024-01-11 00:00,Y,106.68
804203,3,Email,2024-03-19 00:00,Y,184.76
804637,1,SEO,2025-07-26 00:00,Y,58.94
807263,2,Paid Social,2024-04-08 00:00,Y,120.67
807160,1,Paid Search,2025-03-10 00:00,Y,82.23
807356,4,Paid Social,2025-06-05 00:00,Y,63.25
806271,3,Email,2024-01-23 00:00,N,0
807807,1,SEO,2024-03-29 00:00,Y,179.05
800714,3,Email,2024-11-19 00:00,Y,205.59
803144,1,Paid Social,2025-06-09 00:00,Y,212.65
800215,3,Paid Search,2025-07-12 00:00,N,0
807607,1,SEO,2024-10-16 00:00,N,0
802869,3,Paid Search,2025-10-14 00:00,N,0
801541,4,Paid Search,2024-05-28 00:00,Y,196.31
801067,5,SEO,2024-07-20 00:00,N,0
800553,2,Paid Social,2025-02-01 00:00,Y,100.21
800663,1,SEO,2025-06-02 00:00,Y,104.44
805821,1,SEO,2024-12-21 00:00,Y,115.66
802906,3,Paid Social,2025-08-30 00:00,N,0
806311,2,Paid Search,2024-03-03 00:00,N,0
806051,1,Paid Social,2025-01-03 00:00,Y,160.23
